timestamp,relative_time,key,datetime
1773992053.896618,1.5087249279022217,g,2026-03-20T13:19:13.896618
1773992054.681033,2.293139934539795,g,2026-03-20T13:19:14.681033
1773992055.464653,3.0767600536346436,g,2026-03-20T13:19:15.464653
1773992056.268679,3.8807859420776367,g,2026-03-20T13:19:16.268679
1773992057.05237,4.664477109909058,g,2026-03-20T13:19:17.052370
1773992057.852702,5.464808940887451,g,2026-03-20T13:19:17.852702
1773992058.616355,6.228461980819702,g,2026-03-20T13:19:18.616355
1773992059.426896,7.039003133773804,g,2026-03-20T13:19:19.426896
1773992060.256747,7.86885404586792,g,2026-03-20T13:19:20.256747
1773992061.060615,8.672722101211548,g,2026-03-20T13:19:21.060615
1773992061.86062,9.472727060317993,g,2026-03-20T13:19:21.860620
1773992062.654689,10.266796112060547,g,2026-03-20T13:19:22.654689
1773992063.480669,11.09277606010437,g,2026-03-20T13:19:23.480669
1773992064.320143,11.932250022888184,g,2026-03-20T13:19:24.320143
1773992065.133241,12.74534797668457,g,2026-03-20T13:19:25.133241
1773992065.930608,13.542715072631836,g,2026-03-20T13:19:25.930608
1773992066.722132,14.33423900604248,g,2026-03-20T13:19:26.722132
1773992067.489691,15.101798057556152,g,2026-03-20T13:19:27.489691
1773992068.302039,15.914145946502686,g,2026-03-20T13:19:28.302039
1773992069.164154,16.7762610912323,g,2026-03-20T13:19:29.164154
1773992070.01131,17.623417139053345,g,2026-03-20T13:19:30.011310
1773992070.832184,18.44429111480713,g,2026-03-20T13:19:30.832184
1773992071.619267,19.23137402534485,g,2026-03-20T13:19:31.619267
1773992072.455713,20.067820072174072,g,2026-03-20T13:19:32.455713
1773992073.295566,20.907673120498657,g,2026-03-20T13:19:33.295566
1773992074.074732,21.68683910369873,g,2026-03-20T13:19:34.074732
1773992074.86927,22.481377124786377,g,2026-03-20T13:19:34.869270
1773992075.657174,23.269281148910522,g,2026-03-20T13:19:35.657174
1773992076.479915,24.092021942138672,g,2026-03-20T13:19:36.479915
1773992077.299252,24.911359071731567,g,2026-03-20T13:19:37.299252
1773992078.101429,25.713536024093628,g,2026-03-20T13:19:38.101429
1773992078.945106,26.557213068008423,g,2026-03-20T13:19:38.945106
1773992079.758239,27.370346069335938,g,2026-03-20T13:19:39.758239
1773992080.566941,28.17904806137085,g,2026-03-20T13:19:40.566941
1773992081.321624,28.933731079101562,g,2026-03-20T13:19:41.321624
1773992082.10904,29.721147060394287,g,2026-03-20T13:19:42.109040
1773992082.90199,30.514096975326538,g,2026-03-20T13:19:42.901990
1773992083.696042,31.308149099349976,g,2026-03-20T13:19:43.696042
1773992084.526604,32.13871097564697,g,2026-03-20T13:19:44.526604
1773992085.342019,32.95412611961365,g,2026-03-20T13:19:45.342019
1773992086.144115,33.75622200965881,g,2026-03-20T13:19:46.144115
1773992086.971731,34.58383798599243,g,2026-03-20T13:19:46.971731
1773992087.784121,35.396228075027466,g,2026-03-20T13:19:47.784121
1773992088.596629,36.208735942840576,g,2026-03-20T13:19:48.596629
1773992089.420996,37.03310298919678,g,2026-03-20T13:19:49.420996
1773992090.260315,37.872421979904175,g,2026-03-20T13:19:50.260315
1773992091.107246,38.71935296058655,g,2026-03-20T13:19:51.107246
1773992091.972981,39.58508801460266,g,2026-03-20T13:19:51.972981
1773992092.826536,40.43864297866821,g,2026-03-20T13:19:52.826536
1773992093.813419,41.42552614212036,g,2026-03-20T13:19:53.813419
