timestamp,relative_time,key,datetime
1772719986.02214,0.6019389629364014,0,2026-03-05T19:58:06.022140
1772719986.535872,1.115670919418335,0,2026-03-05T19:58:06.535872
1772719986.98519,1.5649888515472412,0,2026-03-05T19:58:06.985190
1772719987.448369,2.028167963027954,0,2026-03-05T19:58:07.448369
1772719987.93261,2.512408971786499,0,2026-03-05T19:58:07.932610
1772719988.425935,3.0057339668273926,0,2026-03-05T19:58:08.425935
1772719988.950896,3.5306949615478516,0,2026-03-05T19:58:08.950896
1772719989.458775,4.038573980331421,0,2026-03-05T19:58:09.458775
1772719989.983016,4.562814950942993,0,2026-03-05T19:58:09.983016
1772719990.452243,5.032042026519775,0,2026-03-05T19:58:10.452243
1772719990.930107,5.509906053543091,0,2026-03-05T19:58:10.930107
1772719991.418984,5.9987828731536865,0,2026-03-05T19:58:11.418984
1772719991.932453,6.512251853942871,0,2026-03-05T19:58:11.932453
1772719992.426586,7.00638484954834,0,2026-03-05T19:58:12.426586
1772719992.935911,7.51570987701416,0,2026-03-05T19:58:12.935911
1772719993.414018,7.99381685256958,0,2026-03-05T19:58:13.414018
1772719993.923392,8.503190994262695,0,2026-03-05T19:58:13.923392
1772719994.430748,9.010546922683716,0,2026-03-05T19:58:14.430748
1772719994.940921,9.5207200050354,0,2026-03-05T19:58:14.940921
1772719995.454107,10.033905982971191,0,2026-03-05T19:58:15.454107
1772719995.947951,10.527750015258789,0,2026-03-05T19:58:15.947951
1772719996.451844,11.03164291381836,0,2026-03-05T19:58:16.451844
1772719996.930944,11.510742902755737,0,2026-03-05T19:58:16.930944
1772719997.449433,12.029232025146484,0,2026-03-05T19:58:17.449433
1772719997.897437,12.477236032485962,0,2026-03-05T19:58:17.897437
1772719998.431131,13.010929822921753,0,2026-03-05T19:58:18.431131
1772719998.930235,13.51003384590149,0,2026-03-05T19:58:18.930235
1772719999.424635,14.004433870315552,0,2026-03-05T19:58:19.424635
1772719999.918354,14.4981529712677,0,2026-03-05T19:58:19.918354
1772720000.336852,14.916651010513306,0,2026-03-05T19:58:20.336852
1772720000.779152,15.358950853347778,0,2026-03-05T19:58:20.779152
1772720001.267494,15.84729290008545,0,2026-03-05T19:58:21.267494
1772720001.7216,16.301398992538452,0,2026-03-05T19:58:21.721600
1772720002.205129,16.78492784500122,0,2026-03-05T19:58:22.205129
1772720002.728825,17.308624029159546,0,2026-03-05T19:58:22.728825
1772720003.172417,17.75221586227417,0,2026-03-05T19:58:23.172417
1772720003.648162,18.22796082496643,0,2026-03-05T19:58:23.648162
1772720004.118901,18.698699951171875,0,2026-03-05T19:58:24.118901
1772720004.582217,19.162015914916992,0,2026-03-05T19:58:24.582217
1772720005.081193,19.66099190711975,0,2026-03-05T19:58:25.081193
1772720005.589911,20.16970992088318,0,2026-03-05T19:58:25.589911
1772720006.063853,20.643651962280273,0,2026-03-05T19:58:26.063853
1772720006.532198,21.11199688911438,0,2026-03-05T19:58:26.532198
1772720007.014828,21.594626903533936,0,2026-03-05T19:58:27.014828
1772720007.489539,22.069337844848633,0,2026-03-05T19:58:27.489539
1772720007.993092,22.572890996932983,0,2026-03-05T19:58:27.993092
1772720008.451734,23.031533002853394,0,2026-03-05T19:58:28.451734
1772720008.919431,23.499229907989502,0,2026-03-05T19:58:28.919431
1772720009.352596,23.932394981384277,0,2026-03-05T19:58:29.352596
1772720009.831941,24.411739826202393,0,2026-03-05T19:58:29.831941
1772720010.279533,24.859331846237183,0,2026-03-05T19:58:30.279533
1772720010.733613,25.313411951065063,0,2026-03-05T19:58:30.733613
1772720011.206839,25.786638021469116,0,2026-03-05T19:58:31.206839
1772720011.710487,26.29028582572937,0,2026-03-05T19:58:31.710487
1772720012.249541,26.8293399810791,0,2026-03-05T19:58:32.249541
1772720012.732158,27.311956882476807,0,2026-03-05T19:58:32.732158
1772720013.241446,27.821244955062866,0,2026-03-05T19:58:33.241446
1772720013.705055,28.2848539352417,0,2026-03-05T19:58:33.705055
1772720014.168928,28.748726844787598,0,2026-03-05T19:58:34.168928
1772720014.626949,29.206748008728027,0,2026-03-05T19:58:34.626949
1772720015.089303,29.66910195350647,0,2026-03-05T19:58:35.089303
1772720015.555077,30.134876012802124,0,2026-03-05T19:58:35.555077
1772720016.047912,30.627710819244385,0,2026-03-05T19:58:36.047912
1772720016.59208,31.171879053115845,0,2026-03-05T19:58:36.592080
1772720017.035009,31.614807844161987,0,2026-03-05T19:58:37.035009
1772720017.554541,32.134340047836304,0,2026-03-05T19:58:37.554541
1772720018.128675,32.708473920822144,0,2026-03-05T19:58:38.128675
1772720018.576552,33.15635085105896,0,2026-03-05T19:58:38.576552
1772720019.039885,33.61968398094177,0,2026-03-05T19:58:39.039885
1772720019.519994,34.09979295730591,0,2026-03-05T19:58:39.519994
1772720019.950977,34.530776023864746,0,2026-03-05T19:58:39.950977
1772720020.389681,34.96948003768921,0,2026-03-05T19:58:40.389681
1772720020.874127,35.4539258480072,0,2026-03-05T19:58:40.874127
1772720021.377409,35.957207918167114,0,2026-03-05T19:58:41.377409
1772720021.81585,36.39564895629883,0,2026-03-05T19:58:41.815850
1772720022.274563,36.85436201095581,0,2026-03-05T19:58:42.274563
1772720022.737276,37.31707501411438,0,2026-03-05T19:58:42.737276
1772720023.225965,37.805763959884644,0,2026-03-05T19:58:43.225965
1772720023.709943,38.28974199295044,0,2026-03-05T19:58:43.709943
1772720024.161914,38.74171304702759,0,2026-03-05T19:58:44.161914
1772720024.721906,39.30170488357544,0,2026-03-05T19:58:44.721906
1772720025.184809,39.76460790634155,0,2026-03-05T19:58:45.184809
1772720025.689652,40.26945090293884,0,2026-03-05T19:58:45.689652
1772720026.162256,40.74205493927002,0,2026-03-05T19:58:46.162256
1772720026.691929,41.27172803878784,0,2026-03-05T19:58:46.691929
1772720027.15986,41.73965883255005,0,2026-03-05T19:58:47.159860
1772720027.664819,42.24461793899536,0,2026-03-05T19:58:47.664819
1772720028.13245,42.71224904060364,0,2026-03-05T19:58:48.132450
1772720028.59694,43.17673897743225,0,2026-03-05T19:58:48.596940
1772720029.033639,43.61343789100647,0,2026-03-05T19:58:49.033639
1772720029.574687,44.15448594093323,0,2026-03-05T19:58:49.574687
1772720030.082075,44.66187405586243,0,2026-03-05T19:58:50.082075
1772720030.551795,45.13159394264221,0,2026-03-05T19:58:50.551795
1772720031.065036,45.644834995269775,0,2026-03-05T19:58:51.065036
1772720031.51766,46.097458839416504,0,2026-03-05T19:58:51.517660
