timestamp,relative_time,key,datetime
1770821848.428677,0.5027370452880859,w,2026-02-11T20:42:28.428677
1770821849.131416,1.2054760456085205,w,2026-02-11T20:42:29.131416
1770821849.9185,1.9925599098205566,w,2026-02-11T20:42:29.918500
1770821850.639842,2.713901996612549,w,2026-02-11T20:42:30.639842
1770821851.359264,3.433323860168457,w,2026-02-11T20:42:31.359264
1770821852.305927,4.379987001419067,w,2026-02-11T20:42:32.305927
1770821853.009312,5.083371877670288,w,2026-02-11T20:42:33.009312
1770821853.763562,5.8376219272613525,w,2026-02-11T20:42:33.763562
1770821854.391186,6.465245962142944,w,2026-02-11T20:42:34.391186
1770821855.120219,7.194278955459595,w,2026-02-11T20:42:35.120219
1770821855.891259,7.965318918228149,w,2026-02-11T20:42:35.891259
1770821856.569117,8.643177032470703,w,2026-02-11T20:42:36.569117
1770821857.272688,9.346747875213623,w,2026-02-11T20:42:37.272688
1770821858.010358,10.084418058395386,w,2026-02-11T20:42:38.010358
1770821858.731036,10.805095911026001,w,2026-02-11T20:42:38.731036
1770821859.401301,11.475360870361328,w,2026-02-11T20:42:39.401301
1770821860.153932,12.227992057800293,w,2026-02-11T20:42:40.153932
1770821860.849356,12.923415899276733,w,2026-02-11T20:42:40.849356
1770821861.595142,13.669201850891113,w,2026-02-11T20:42:41.595142
1770821862.49036,14.564419984817505,w,2026-02-11T20:42:42.490360
1770821863.328342,15.4024019241333,w,2026-02-11T20:42:43.328342
1770821864.124201,16.19826102256775,w,2026-02-11T20:42:44.124201
1770821864.83594,16.90999984741211,w,2026-02-11T20:42:44.835940
1770821865.675111,17.749171018600464,w,2026-02-11T20:42:45.675111
1770821866.445149,18.519208908081055,w,2026-02-11T20:42:46.445149
1770821867.234002,19.308062076568604,w,2026-02-11T20:42:47.234002
1770821867.99777,20.07183003425598,w,2026-02-11T20:42:47.997770
1770821868.783109,20.857168912887573,w,2026-02-11T20:42:48.783109
1770821869.613071,21.68713092803955,w,2026-02-11T20:42:49.613071
1770821870.299217,22.373276948928833,w,2026-02-11T20:42:50.299217
1770821871.128328,23.202388048171997,w,2026-02-11T20:42:51.128328
1770821871.788918,23.862977981567383,w,2026-02-11T20:42:51.788918
1770821872.54259,24.616649866104126,w,2026-02-11T20:42:52.542590
1770821873.456948,25.531008005142212,w,2026-02-11T20:42:53.456948
1770821874.150942,26.22500205039978,w,2026-02-11T20:42:54.150942
1770821874.905277,26.979336977005005,w,2026-02-11T20:42:54.905277
1770821875.601582,27.675642013549805,w,2026-02-11T20:42:55.601582
1770821876.496926,28.570986032485962,w,2026-02-11T20:42:56.496926
1770821877.419356,29.49341607093811,w,2026-02-11T20:42:57.419356
1770821878.273377,30.347436904907227,w,2026-02-11T20:42:58.273377
1770821879.061377,31.13543701171875,w,2026-02-11T20:42:59.061377
1770821879.806643,31.88070297241211,w,2026-02-11T20:42:59.806643
1770821880.485151,32.559211015701294,w,2026-02-11T20:43:00.485151
1770821881.164078,33.23813796043396,w,2026-02-11T20:43:01.164078
1770821881.918481,33.99254107475281,w,2026-02-11T20:43:01.918481
1770821882.722491,34.796550989151,w,2026-02-11T20:43:02.722491
1770821883.434139,35.508198976516724,w,2026-02-11T20:43:03.434139
1770821884.262976,36.33703589439392,w,2026-02-11T20:43:04.262976
1770821884.875355,36.9494149684906,w,2026-02-11T20:43:04.875355
1770821885.595635,37.669694900512695,w,2026-02-11T20:43:05.595635
1770821886.383075,38.45713496208191,w,2026-02-11T20:43:06.383075
1770821886.994498,39.06855797767639,w,2026-02-11T20:43:06.994498
1770821887.724395,39.798454999923706,w,2026-02-11T20:43:07.724395
1770821888.453322,40.527381896972656,w,2026-02-11T20:43:08.453322
1770821889.064241,41.13830089569092,w,2026-02-11T20:43:09.064241
1770821889.777566,41.85162591934204,w,2026-02-11T20:43:09.777566
1770821890.388407,42.46246695518494,w,2026-02-11T20:43:10.388407
1770821891.025593,43.099653005599976,w,2026-02-11T20:43:11.025593
1770821891.654128,43.728188037872314,w,2026-02-11T20:43:11.654128
1770821892.416438,44.490498065948486,w,2026-02-11T20:43:12.416438
1770821893.162605,45.23666501045227,w,2026-02-11T20:43:13.162605
1770821893.941267,46.01532697677612,w,2026-02-11T20:43:13.941267
1770821894.69537,46.76942992210388,w,2026-02-11T20:43:14.695370
1770821895.524972,47.599031925201416,w,2026-02-11T20:43:15.524972
1770821896.136337,48.21039700508118,w,2026-02-11T20:43:16.136337
1770821896.76527,48.839329957962036,w,2026-02-11T20:43:16.765270
1770821897.519504,49.5935640335083,w,2026-02-11T20:43:17.519504
1770821898.147242,50.2213020324707,w,2026-02-11T20:43:18.147242
1770821898.868466,50.94252586364746,w,2026-02-11T20:43:18.868466
1770821899.622492,51.69655203819275,w,2026-02-11T20:43:19.622492
1770821900.385714,52.459774017333984,w,2026-02-11T20:43:20.385714
1770821901.089514,53.16357398033142,w,2026-02-11T20:43:21.089514
1770821901.784913,53.858973026275635,w,2026-02-11T20:43:21.784913
1770821902.557363,54.631422996520996,w,2026-02-11T20:43:22.557363
1770821903.293309,55.367368936538696,w,2026-02-11T20:43:23.293309
1770821904.072113,56.14617300033569,w,2026-02-11T20:43:24.072113
1770821904.809889,56.88394904136658,w,2026-02-11T20:43:24.809889
1770821905.505049,57.57910895347595,w,2026-02-11T20:43:25.505049
1770821906.410384,58.48444390296936,w,2026-02-11T20:43:26.410384
1770821908.922707,60.99676704406738,w,2026-02-11T20:43:28.922707
1770821909.761401,61.835460901260376,w,2026-02-11T20:43:29.761401
1770821910.373087,62.44714689254761,w,2026-02-11T20:43:30.373087
1770821911.085523,63.15958285331726,w,2026-02-11T20:43:31.085523
1770821911.821144,63.895204067230225,w,2026-02-11T20:43:31.821144
1770821912.44239,64.51644992828369,w,2026-02-11T20:43:32.442390
1770821913.145073,65.21913290023804,w,2026-02-11T20:43:33.145073
1770821913.857802,65.9318618774414,w,2026-02-11T20:43:33.857802
1770821915.659274,67.73333406448364,w,2026-02-11T20:43:35.659274
1770821916.237454,68.31151390075684,w,2026-02-11T20:43:36.237454
1770821916.872769,68.94682908058167,w,2026-02-11T20:43:36.872769
1770821917.544241,69.6183009147644,w,2026-02-11T20:43:37.544241
1770821918.306309,70.38036894798279,w,2026-02-11T20:43:38.306309
1770821919.58851,71.66256999969482,w,2026-02-11T20:43:39.588510
1770821920.225364,72.29942393302917,w,2026-02-11T20:43:40.225364
1770821920.945411,73.01947093009949,w,2026-02-11T20:43:40.945411
1770821921.674952,73.7490119934082,w,2026-02-11T20:43:41.674952
1770821922.386047,74.46010684967041,w,2026-02-11T20:43:42.386047
1770821923.174048,75.24810791015625,w,2026-02-11T20:43:43.174048
1770821924.011415,76.08547496795654,w,2026-02-11T20:43:44.011415
1770821925.041355,77.11541485786438,w,2026-02-11T20:43:45.041355
