timestamp,relative_time,key,datetime
1770824104.272423,0.4771080017089844,d,2026-02-11T21:20:04.272423
1770824104.92662,1.1313049793243408,d,2026-02-11T21:20:04.926620
1770824105.621019,1.8257038593292236,d,2026-02-11T21:20:05.621019
1770824106.324009,2.528693914413452,d,2026-02-11T21:20:06.324009
1770824107.127941,3.3326258659362793,d,2026-02-11T21:20:07.127941
1770824107.789637,3.9943220615386963,d,2026-02-11T21:20:07.789637
1770824108.576671,4.781355857849121,d,2026-02-11T21:20:08.576671
1770824109.345236,5.549921035766602,d,2026-02-11T21:20:09.345236
1770824110.048756,6.253440856933594,d,2026-02-11T21:20:10.048756
1770824110.803802,7.008486986160278,d,2026-02-11T21:20:10.803802
1770824111.582749,7.787433862686157,d,2026-02-11T21:20:11.582749
1770824112.436294,8.640979051589966,d,2026-02-11T21:20:12.436294
1770824113.231309,9.435993909835815,d,2026-02-11T21:20:13.231309
1770824113.925872,10.1305570602417,d,2026-02-11T21:20:13.925872
1770824114.74698,10.951664924621582,d,2026-02-11T21:20:14.746980
1770824115.535043,11.739727973937988,d,2026-02-11T21:20:15.535043
1770824116.262946,12.467630863189697,d,2026-02-11T21:20:16.262946
1770824116.983813,13.18849802017212,d,2026-02-11T21:20:16.983813
1770824117.70309,13.907774925231934,d,2026-02-11T21:20:17.703090
1770824118.415304,14.619988918304443,d,2026-02-11T21:20:18.415304
1770824119.143984,15.348669052124023,d,2026-02-11T21:20:19.143984
1770824119.888942,16.093626976013184,d,2026-02-11T21:20:19.888942
1770824120.689036,16.893720865249634,d,2026-02-11T21:20:20.689036
1770824121.371292,17.575977087020874,d,2026-02-11T21:20:21.371292
1770824122.208538,18.413223028182983,d,2026-02-11T21:20:22.208538
1770824122.937407,19.142091989517212,d,2026-02-11T21:20:22.937407
1770824123.64921,19.85389494895935,d,2026-02-11T21:20:23.649210
1770824124.427876,20.632560968399048,d,2026-02-11T21:20:24.427876
1770824125.138704,21.34338903427124,d,2026-02-11T21:20:25.138704
1770824125.85082,22.05550503730774,d,2026-02-11T21:20:25.850820
1770824126.503743,22.708427906036377,d,2026-02-11T21:20:26.503743
1770824127.266358,23.47104287147522,d,2026-02-11T21:20:27.266358
1770824128.077997,24.282681941986084,d,2026-02-11T21:20:28.077997
1770824128.815691,25.020375967025757,d,2026-02-11T21:20:28.815691
1770824129.617697,25.8223819732666,d,2026-02-11T21:20:29.617697
1770824130.447666,26.652350902557373,d,2026-02-11T21:20:30.447666
1770824131.234112,27.438796997070312,d,2026-02-11T21:20:31.234112
1770824131.954672,28.15935707092285,d,2026-02-11T21:20:31.954672
1770824132.757771,28.962455987930298,d,2026-02-11T21:20:32.757771
1770824133.459933,29.664618015289307,d,2026-02-11T21:20:33.459933
1770824134.145979,30.350663900375366,d,2026-02-11T21:20:34.145979
1770824134.732155,30.936840057373047,d,2026-02-11T21:20:34.732155
1770824135.50961,31.714294910430908,d,2026-02-11T21:20:35.509610
1770824136.237684,32.44236898422241,d,2026-02-11T21:20:36.237684
1770824136.973694,33.17837905883789,d,2026-02-11T21:20:36.973694
1770824137.78586,33.99054503440857,d,2026-02-11T21:20:37.785860
1770824138.699122,34.903806924819946,d,2026-02-11T21:20:38.699122
1770824139.393157,35.59784197807312,d,2026-02-11T21:20:39.393157
1770824140.172143,36.37682795524597,d,2026-02-11T21:20:40.172143
1770824141.001032,37.20571708679199,d,2026-02-11T21:20:41.001032
1770824141.720906,37.92559099197388,d,2026-02-11T21:20:41.720906
1770824142.37237,38.57705497741699,d,2026-02-11T21:20:42.372370
1770824143.135626,39.34031105041504,d,2026-02-11T21:20:43.135626
1770824143.862358,40.06704306602478,d,2026-02-11T21:20:43.862358
1770824144.600255,40.80493998527527,d,2026-02-11T21:20:44.600255
1770824145.368938,41.573622941970825,d,2026-02-11T21:20:45.368938
1770824146.164918,42.36960291862488,d,2026-02-11T21:20:46.164918
1770824146.927124,43.13180899620056,d,2026-02-11T21:20:46.927124
1770824147.59591,43.80059504508972,d,2026-02-11T21:20:47.595910
1770824148.457904,44.66258907318115,d,2026-02-11T21:20:48.457904
1770824149.19498,45.399664878845215,d,2026-02-11T21:20:49.194980
1770824149.966228,46.170912981033325,d,2026-02-11T21:20:49.966228
1770824150.694092,46.89877700805664,d,2026-02-11T21:20:50.694092
1770824151.381242,47.58592700958252,d,2026-02-11T21:20:51.381242
1770824152.18419,48.388875007629395,d,2026-02-11T21:20:52.184190
1770824152.921037,49.12572193145752,d,2026-02-11T21:20:52.921037
1770824153.633699,49.83838391304016,d,2026-02-11T21:20:53.633699
1770824154.395847,50.60053205490112,d,2026-02-11T21:20:54.395847
1770824155.12368,51.328365087509155,d,2026-02-11T21:20:55.123680
1770824155.862152,52.06683707237244,d,2026-02-11T21:20:55.862152
1770824156.538979,52.743664026260376,d,2026-02-11T21:20:56.538979
1770824157.334142,53.53882694244385,d,2026-02-11T21:20:57.334142
1770824158.055604,54.26028895378113,d,2026-02-11T21:20:58.055604
1770824158.774127,54.97881197929382,d,2026-02-11T21:20:58.774127
1770824159.545593,55.75027799606323,d,2026-02-11T21:20:59.545593
1770824160.256904,56.461588859558105,d,2026-02-11T21:21:00.256904
1770824161.051675,57.25636005401611,d,2026-02-11T21:21:01.051675
1770824161.822059,58.02674388885498,d,2026-02-11T21:21:01.822059
1770824162.516959,58.721643924713135,d,2026-02-11T21:21:02.516959
1770824163.29611,59.500794887542725,d,2026-02-11T21:21:03.296110
1770824164.023863,60.22854804992676,d,2026-02-11T21:21:04.023863
1770824164.769425,60.97410988807678,d,2026-02-11T21:21:04.769425
1770824165.530838,61.735522985458374,d,2026-02-11T21:21:05.530838
1770824166.2927,62.497385025024414,d,2026-02-11T21:21:06.292700
1770824166.938057,63.14274191856384,d,2026-02-11T21:21:06.938057
1770824167.774694,63.97937893867493,d,2026-02-11T21:21:07.774694
1770824168.545952,64.75063705444336,d,2026-02-11T21:21:08.545952
1770824169.323699,65.52838397026062,d,2026-02-11T21:21:09.323699
1770824170.152059,66.35674405097961,d,2026-02-11T21:21:10.152059
1770824170.863707,67.06839203834534,d,2026-02-11T21:21:10.863707
1770824171.667867,67.87255191802979,d,2026-02-11T21:21:11.667867
1770824172.39548,68.6001648902893,d,2026-02-11T21:21:12.395480
1770824173.124948,69.32963299751282,d,2026-02-11T21:21:13.124948
1770824173.886266,70.09095096588135,d,2026-02-11T21:21:13.886266
1770824174.647169,70.85185408592224,d,2026-02-11T21:21:14.647169
1770824175.333824,71.53850889205933,d,2026-02-11T21:21:15.333824
1770824176.112983,72.3176679611206,d,2026-02-11T21:21:16.112983
1770824176.849011,73.05369591712952,d,2026-02-11T21:21:16.849011
1770824177.585512,73.79019689559937,d,2026-02-11T21:21:17.585512
1770824178.356378,74.56106305122375,d,2026-02-11T21:21:18.356378
