timestamp,relative_time,key,datetime
1772421592.928934,0.5800890922546387,d,2026-03-02T09:04:52.928934
1772421593.515821,1.166975975036621,d,2026-03-02T09:04:53.515821
1772421594.094402,1.7455570697784424,d,2026-03-02T09:04:54.094402
1772421594.655556,2.306710958480835,d,2026-03-02T09:04:54.655556
1772421595.200722,2.851876974105835,d,2026-03-02T09:04:55.200722
1772421595.787838,3.438992977142334,d,2026-03-02T09:04:55.787838
1772421596.373036,4.024190902709961,d,2026-03-02T09:04:56.373036
1772421596.959973,4.611128091812134,d,2026-03-02T09:04:56.959973
1772421597.54615,5.197304964065552,d,2026-03-02T09:04:57.546150
1772421598.182656,5.833811044692993,d,2026-03-02T09:04:58.182656
1772421598.760053,6.411207914352417,d,2026-03-02T09:04:58.760053
1772421599.330113,6.981267929077148,d,2026-03-02T09:04:59.330113
1772421599.906857,7.558012008666992,d,2026-03-02T09:04:59.906857
1772421600.47802,8.129174947738647,d,2026-03-02T09:05:00.478020
1772421601.088505,8.739660024642944,d,2026-03-02T09:05:01.088505
1772421601.717797,9.36895203590393,d,2026-03-02T09:05:01.717797
1772421602.311577,9.962732076644897,d,2026-03-02T09:05:02.311577
1772421602.890751,10.541905879974365,d,2026-03-02T09:05:02.890751
1772421603.493882,11.145036935806274,d,2026-03-02T09:05:03.493882
1772421604.087953,11.739108085632324,d,2026-03-02T09:05:04.087953
