timestamp,relative_time,key,datetime
1773282335.807556,0.9345769882202148,4,2026-03-12T08:10:35.807556
1773282336.542768,1.6697890758514404,4,2026-03-12T08:10:36.542768
1773282337.355789,2.4828100204467773,4,2026-03-12T08:10:37.355789
1773282338.22711,3.354130983352661,4,2026-03-12T08:10:38.227110
1773282339.076467,4.203488111495972,4,2026-03-12T08:10:39.076467
1773282339.962467,5.0894880294799805,4,2026-03-12T08:10:39.962467
1773282340.820922,5.9479429721832275,4,2026-03-12T08:10:40.820922
1773282341.685494,6.812515020370483,4,2026-03-12T08:10:41.685494
1773282342.524946,7.6519670486450195,4,2026-03-12T08:10:42.524946
1773282343.352863,8.479884147644043,4,2026-03-12T08:10:43.352863
1773282344.180123,9.307144165039062,4,2026-03-12T08:10:44.180123
1773282345.049719,10.176740169525146,4,2026-03-12T08:10:45.049719
1773282345.932869,11.059890031814575,4,2026-03-12T08:10:45.932869
1773282346.779007,11.906028032302856,4,2026-03-12T08:10:46.779007
1773282347.662458,12.78947901725769,4,2026-03-12T08:10:47.662458
1773282348.485735,13.61275601387024,4,2026-03-12T08:10:48.485735
1773282349.371205,14.498226165771484,4,2026-03-12T08:10:49.371205
1773282350.267836,15.394857168197632,4,2026-03-12T08:10:50.267836
1773282351.168104,16.295125007629395,4,2026-03-12T08:10:51.168104
1773282352.043741,17.170762062072754,4,2026-03-12T08:10:52.043741
1773282352.924373,18.05139398574829,4,2026-03-12T08:10:52.924373
1773282353.875312,19.002333164215088,4,2026-03-12T08:10:53.875312
1773282354.754614,19.881635189056396,4,2026-03-12T08:10:54.754614
1773282355.637181,20.764202117919922,4,2026-03-12T08:10:55.637181
1773282356.503836,21.63085699081421,4,2026-03-12T08:10:56.503836
1773282357.371939,22.49896001815796,4,2026-03-12T08:10:57.371939
1773282358.275712,23.402733087539673,4,2026-03-12T08:10:58.275712
1773282359.177963,24.304984092712402,4,2026-03-12T08:10:59.177963
1773282360.089153,25.216174125671387,4,2026-03-12T08:11:00.089153
1773282361.038902,26.16592311859131,4,2026-03-12T08:11:01.038902
