timestamp,relative_time,key,datetime
1770820069.024194,0.3392329216003418,k,2026-02-11T20:12:49.024194
1770820069.442071,0.7571098804473877,k,2026-02-11T20:12:49.442071
1770820069.869365,1.184403896331787,k,2026-02-11T20:12:49.869365
1770820070.321142,1.6361808776855469,k,2026-02-11T20:12:50.321142
1770820070.740503,2.0555419921875,k,2026-02-11T20:12:50.740503
1770820071.192944,2.5079829692840576,k,2026-02-11T20:12:51.192944
1770820071.636266,2.9513049125671387,k,2026-02-11T20:12:51.636266
1770820072.08873,3.403769016265869,k,2026-02-11T20:12:52.088730
1770820072.614904,3.9299428462982178,k,2026-02-11T20:12:52.614904
1770820073.119095,4.434134006500244,k,2026-02-11T20:12:53.119095
1770820073.578309,4.893347978591919,k,2026-02-11T20:12:53.578309
1770820074.005815,5.32085394859314,k,2026-02-11T20:12:54.005815
1770820074.458651,5.7736899852752686,k,2026-02-11T20:12:54.458651
1770820074.927938,6.242976903915405,k,2026-02-11T20:12:54.927938
1770820075.412652,6.727690935134888,k,2026-02-11T20:12:55.412652
1770820075.891804,7.20684289932251,k,2026-02-11T20:12:55.891804
1770820076.400127,7.715165853500366,k,2026-02-11T20:12:56.400127
1770820076.852353,8.167392015457153,k,2026-02-11T20:12:56.852353
1770820077.304225,8.619263887405396,k,2026-02-11T20:12:57.304225
1770820077.782611,9.097649812698364,k,2026-02-11T20:12:57.782611
1770820078.260108,9.575146913528442,k,2026-02-11T20:12:58.260108
1770820078.728234,10.043272972106934,k,2026-02-11T20:12:58.728234
1770820079.222736,10.537774801254272,k,2026-02-11T20:12:59.222736
1770820079.732979,11.048017978668213,k,2026-02-11T20:12:59.732979
1770820080.151528,11.466566801071167,k,2026-02-11T20:13:00.151528
1770820080.645652,11.960690975189209,k,2026-02-11T20:13:00.645652
1770820081.121746,12.436784982681274,k,2026-02-11T20:13:01.121746
1770820081.63219,12.947228908538818,k,2026-02-11T20:13:01.632190
1770820082.110618,13.425657033920288,k,2026-02-11T20:13:02.110618
1770820082.578479,13.893517971038818,k,2026-02-11T20:13:02.578479
1770820083.030583,14.345621824264526,k,2026-02-11T20:13:03.030583
1770820083.516768,14.831806898117065,k,2026-02-11T20:13:03.516768
1770820083.977809,15.292847871780396,k,2026-02-11T20:13:03.977809
1770820084.437582,15.752620935440063,k,2026-02-11T20:13:04.437582
1770820084.898143,16.213181972503662,k,2026-02-11T20:13:04.898143
1770820085.391931,16.70696997642517,k,2026-02-11T20:13:05.391931
1770820085.861426,17.176465034484863,k,2026-02-11T20:13:05.861426
1770820086.465759,17.780797958374023,k,2026-02-11T20:13:06.465759
1770820086.900395,18.215433835983276,k,2026-02-11T20:13:06.900395
1770820087.511773,18.826812028884888,k,2026-02-11T20:13:07.511773
1770820087.914766,19.22980499267578,k,2026-02-11T20:13:07.914766
1770820088.399375,19.71441388130188,k,2026-02-11T20:13:08.399375
1770820088.877576,20.192615032196045,k,2026-02-11T20:13:08.877576
1770820089.312316,20.627354860305786,k,2026-02-11T20:13:09.312316
